0000(沈阳-北京) 120000421606
D212(广州南-贵阳北) 6c0000D21204
G213(天津西-上海虹桥) 250000G2130E
K213(天津-西安) 250000K2130Y
D213(贵阳北-广州南) 780000D21300
K214(西安-天津) 410000K2140J
G214(上海虹桥-天津西) 5l0000G214B1
D214(广州南-贵阳北) 6c0000D21400
K215(北京-图们) 240000K2150J
T215(北京-泰州) 240000T21506
G215(天津西-上海虹桥) 250000G2150Q
Z215(兰州-上海) 850000Z21841
K216(图们-北京) 200000K2160U
Z216(上海-兰州) 550000Z21604
T216(泰州-北京) 5f0000T21720
G216(上海虹桥-天津西) 5l0000G21670
G217(北京南-沈阳北) 240000G21702
K217(邯郸-银川) 260000K2200A
Z217(上海-兰州) 550000Z21604
T217(泰州-北京) 5f0000T21720
G218(沈阳北-北京南) 120000G21800
Z218(兰州-上海) 850000Z21841
K218(银川-邯郸) 870000K21803
G219(北京南-沈阳) 240000G21901
K219(银川-邯郸) 870000K21803
G220(沈阳-北京南) 120000G22001
K220(邯郸-银川) 260000K2200A
G221(青岛-上海虹桥) 490000G2240O
Z221(拉萨-重庆北) 880000Z22400
G222(上海虹桥-青岛) 5l0000G22240
G223(上海虹桥-青岛) 5l0000G22240
G224(青岛-上海虹桥) 490000G2240O
Z224(拉萨-重庆北) 880000Z22400
Z225(北京-合肥) 240000Z22501
G225(青岛-上海虹桥) 490000G22807
K225(兰州-广州) 850000K22836
Z226(合肥-北京) 530000Z22701
G226(上海虹桥-青岛) 5l0000G226H1
K226(广州-兰州) 630000K2260H
Z227(合肥-北京) 530000Z22701
G227(上海虹桥-青岛) 5l0000G226H1
K227(广州-兰州) 630000K2260H
Z228(北京-合肥) 240000Z22501
G228(青岛-上海虹桥) 490000G22807
K228(兰州-广州) 850000K22836
G229(青岛-上海虹桥) 490000G2320F
K229(昆明-厦门) 800000K2320P
Z229(乌鲁木齐-深圳) 930000Z23201
K230(厦门-昆明) 580000K2300L
G230(上海虹桥-青岛) 5l0000G23021
Z230(深圳-乌鲁木齐) 650000Z23001
T231(北京西-西安) 240000T2310R
K231(厦门-昆明) 580000K2300L
G231(上海虹桥-青岛) 5l0000G23021
Z231(深圳-乌鲁木齐) 650000Z23001
T232(西安-北京西) 410000T23206
G232(青岛-上海虹桥) 490000G2320F
K232(昆明-厦门) 800000K2320P
Z232(乌鲁木齐-深圳) 930000Z23201
K233(石家庄-上海) 260000K2330X
G233(青岛-上海虹桥) 490000G23608
K234(上海-石家庄) 550000K23412
G234(上海虹桥-青岛) 5l0000G23451
Z235(哈尔滨-广州东) 010000Z23802
K235(上海-石家庄) 550000K23412
G235(上海虹桥-青岛) 5l0000G23451
T235(重庆北-南通) 770000T23801
K236(石家庄-上海) 260000K2330X
G236(青岛-上海虹桥) 490000G23608
T236(南通-重庆北) 5f0000T23620
Z236(广州东-哈尔滨) 650000Z23601
G237(北京南-沈阳) 240000G23700
K237(太原-深圳西) 270000K23708
T237(南通-重庆北) 5f0000T23620
Z237(广州东-哈尔滨) 650000Z23601
Z238(哈尔滨-广州东) 010000Z23802
G238(沈阳-北京南) 120000G23800
K238(深圳西-太原) 690000K23807
T238(重庆北-南通) 770000T23801
G239(北京南-沈阳北) 240000G23900
K239(深圳西-太原) 690000K23807
G240(沈阳北-北京南) 120000G24000
K240(太原-深圳西) 270000K23708
T241(齐齐哈尔-合肥) 040000T24405
G241(青岛-厦门北) 490000G2440B
K241(厦门-西安) 580000K2440H
K242(西安-厦门) 410000K2420M
T242(合肥-齐齐哈尔) 530000T24284
G242(厦门北-青岛) 5n0000G24204
K243(西安-厦门) 410000K2420M
T243(合肥-齐齐哈尔) 530000T24284
G243(厦门北-青岛) 5n0000G24204
T244(齐齐哈尔-合肥) 040000T24405
G244(青岛-厦门北) 490000G2440B
K244(厦门-西安) 580000K2440H
G245(青岛-合肥南) 490000G24807
K245(扬州-成都) 5f0000K24585
Z245(长沙-上海南) 620000Z24500
T245(成都东-武昌) 760000T24808
T246(武昌-成都东) 390000T24604
Z246(上海南-长沙) 550000Z24700
G246(合肥南-青岛) 5i0000G24631
K246(成都-扬州) 760000K24604
T247(武昌-成都东) 390000T24604
Z247(上海南-长沙) 550000Z24700
G247(合肥南-青岛) 5i0000G24631
K247(成都-扬州) 760000K24604
G248(青岛-合肥南) 490000G24807
K248(扬州-成都) 5f0000K24585
Z248(长沙-上海南) 620000Z24500
T248(成都东-武昌) 760000T24808
Z251(西安-上海) 410000Z25404
K251(宜昌东-上海南) 420000K25408
K252(上海南-宜昌东) 550000K253B0
Z252(上海-西安) 550000Z25200
T253(天津-广州) 250000T2530Z
G253(青岛-杭州东) 490000G25603
K253(上海南-宜昌东) 550000K253B0
Z253(上海-西安) 550000Z25200
Z254(西安-上海) 410000Z25404
K254(宜昌东-上海南) 420000K25408
G254(杭州东-青岛) 560000G25440
T254(广州-天津) 630000T25409
K255(合肥-深圳西) 530000K25532
G255(杭州东-青岛) 560000G25440
Z255(重庆北-上海南) 770000Z25802
G256(青岛-杭州东) 490000G25603
Z256(上海南-重庆北) 550000Z25701
K256(深圳西-合肥) 690000K25606
K257(天津-成都) 250000K2570U
T257(汉口-重庆) 390000T25702
G257(青岛-武汉) 490000G26005
Z257(上海南-重庆北) 550000Z25701
G258(武汉-青岛) 4e0000G25804
K258(成都-天津) 760000K25808
T258(重庆-汉口) 770000T25800
Z258(重庆北-上海南) 770000Z25802
G259(武汉-青岛) 4e0000G25804
G260(青岛-武汉) 490000G26005
T261(大连-牡丹江) 130000T2610F
G261(北京南-六安) 240000G2610C
K261(北京西-安康) 240000K26130
T262(牡丹江-大连) 030000T26207
K262(汉中-北京西) 430000K26210
G262(合肥南-北京南) 5i0000G26211
G263(北京南-合肥南) 240000G2630E
K263(北京-包头) 240000K2630S
T263(银川-西安) 870000T26311
Z263(拉萨-广州) 880000Z26603
K264(包头-北京) 330000K2640G
T264(西安-银川) 410000T26402
G264(合肥南-北京南) 5i0000G26402
Z264(广州-拉萨) 630000Z26401
G265(北京南-黄山北) 240000G2650C
K265(北京-佳木斯) 240000K26516
T265(西安-银川) 410000T26402
Z265(广州-拉萨) 630000Z26401
K266(佳木斯-北京) 020000K26603
G266(六安-北京南) 530000G26670
T266(银川-西安) 870000T26311
Z266(拉萨-广州) 880000Z26603
G267(北京南-合肥南) 240000G2670C
K267(北京西-怀化) 240000K26721
Z267(呼和浩特东-上海) 330000Z26707
Z268(上海-呼和浩特东) 550000Z26804
K268(怀化-北京西) 640000K26820
G269(北京南-合肥南) 240000G2690R
K269(北京西-洛阳) 240000K2690M
Z269(上海-呼和浩特东) 550000Z26804
Z270(呼和浩特东-上海) 330000Z26707
K270(洛阳-北京西) 400000K27006
G270(黄山北-北京南) 520000G27022
K271(上海南-井冈山) 550000K27173
Z271(西宁-青岛) 880000Z27403
Z272(青岛-西宁) 490000Z27203
K272(井冈山-上海南) 570000K2720A
G272(合肥南-北京南) 5i0000G27210
K273(满洲里-呼和浩特) 050000K27603
Z273(青岛-西宁) 490000Z27203
K274(呼和浩特-满洲里) 330000K2740D
Z274(西宁-青岛) 880000Z27403
K275(呼和浩特-满洲里) 330000K2740D
G275(青岛-广州南) 490000G27808
Z275(银川-北京西) 870000Z27512
K276(满洲里-呼和浩特) 050000K27603
Z276(北京西-银川) 240000Z27707
G276(广州南-青岛) 6c0000G2760C
Z277(北京西-银川) 240000Z27707
G277(广州南-青岛) 6c0000G2760C
G278(青岛-广州南) 490000G27808
Z278(银川-北京西) 870000Z27512
K279(北京西-十堰) 240000K27914
G279(济南西-深圳北) 4p0000G27906
K280(十堰-北京西) 420000K28004
G280(深圳北-济南西) 6i0000G28004
Z281(包头-杭州) 330000Z28405
G281(青岛-杭州东) 490000G28406
K281(成都-上海) 760000K28406
T281(乌鲁木齐-南宁) 930000T28402
K282(上海-成都) 550000K282B1
G282(杭州东-青岛) 560000G28231
Z282(杭州-包头) 560000Z28211
K283(上海-成都) 550000K282B1
G283(杭州东-青岛) 560000G28231
Z283(杭州-包头) 560000Z28211
Z284(包头-杭州) 330000Z28405
G284(青岛-杭州东) 490000G28406
K284(成都-上海) 760000K28406
T284(乌鲁木齐-南宁) 930000T28402
K285(北京-烟台) 240000K2850X
Z285(北京西-南宁) 240000Z28507
G285(济南西-昆明南) 4p0000G28540
K286(烟台-北京) 490000K28606
Z286(南宁-北京西) 710000Z28603
G286(昆明南-济南西) 800000G28600
G287(青岛-长沙南) 490000G2900C
K287(上海南-南昌) 550000K28703
Z287(宁波-昆明) 5e0000Z29001
T287(南宁-北京西) 710000T29006
T288(北京西-南宁) 240000T2890A
K288(南昌-上海南) 570000K28807
G288(长沙南-青岛) 6c0000G2880A
Z288(昆明-宁波) 800000Z28801
T289(北京西-南宁) 240000T2890A
G289(长沙南-青岛) 6c0000G2880A
K289(成都-上海) 760000K29207
Z289(昆明-宁波) 800000Z28801
G290(青岛-长沙南) 490000G2900C
K290(上海-成都) 550000K29056
Z290(宁波-昆明) 5e0000Z29001
T290(南宁-北京西) 710000T29006
K291(上海-成都) 550000K29056
G291(长沙南-天津) 6c0000G29406
G292(天津-长沙南) 250000G29206
K292(成都-上海) 760000K29207
K293(哈尔滨-济南) 010000K29605
G293(天津-长沙南) 250000G29206
K294(济南-哈尔滨) 470000K29404
G294(长沙南-天津) 6c0000G29406
Z295(包头-厦门) 330000Z29802
D295(郑州-福州) 380000D29507
K295(济南-哈尔滨) 470000K29404
T295(兰州-乌鲁木齐) 850000T29570
K296(哈尔滨-济南) 010000K29605
D296(福州-郑州) 580000D2960B
Z296(厦门-包头) 580000Z29602
T296(乌鲁木齐-兰州) 930000T29602
T297(北京-牡丹江) 240000T2970M
G297(济南西-上海虹桥) 4p0000G29704
Z297(厦门-包头) 580000Z29602
K297(广州东-厦门) 650000K2970B
T298(牡丹江-北京) 030000T29806
Z298(包头-厦门) 330000Z29802
D298(郑州-福州) 380000D29507
K298(厦门-广州东) 580000K2980D
G298(上海虹桥-济南西) 5l0000G29870
K299(厦门-广州东) 580000K2980D
K300(广州东-厦门) 650000K2970B
G301(北京南-福州) 240000G30103
K301(连云港东-广州) 480000K30430
T301(乌鲁木齐-长春) 930000T30402
T302(长春-乌鲁木齐) 110000T30206
G302(福州-北京南) 580000G30202
K302(广州-徐州) 630000K3020S
T303(长春-乌鲁木齐) 110000T30206
G303(北京南-福州) 240000G30304
K304(连云港东-广州) 480000K30430
G304(福州-北京南) 580000G30403
T304(乌鲁木齐-长春) 930000T30402
D305(西安北-上海) 4f0000D3080F
T305(乌鲁木齐-福州) 930000T30802
D306(上海-西安北) 550000D30600
T306(福州-乌鲁木齐) 580000T30609
G307(北京西-成都东) 240000G30707
Z307(北京西-厦门) 240000Z30704
D307(上海-西安北) 550000D30600
T307(福州-乌鲁木齐) 580000T30609
D308(西安北-上海) 4f0000D3080F
Z308(厦门-北京西) 580000Z30803
G308(成都东-北京西) 760000G30806
T308(乌鲁木齐-福州) 930000T30802
T309(沈阳-齐齐哈尔) 120000T3090A
G309(北京西-重庆北) 240000G30905
K309(广州东-合肥) 650000K30908
T310(齐齐哈尔-沈阳) 040000T3100A
K310(合肥-广州东) 530000K31195
G310(重庆北-北京西) 770000G31005
T311(沈阳北-齐齐哈尔) 120000T3110F
K311(合肥-广州东) 530000K31195
G311(成都东-广州南) 760000G31403
T312(齐齐哈尔-沈阳北) 040000T3120I
K312(广州东-合肥) 650000K30908
G312(广州南-成都东) 6c0000G31203
D313(北京南-上海) 240000D3130S
G313(广州南-成都东) 6c0000G31203
D314(上海-北京南) 550000D31490
G314(成都东-广州南) 760000G31403
Z315(北京西-呼和浩特) 240000Z31505
K315(西安-南宁) 410000K3180K
G315(青岛-重庆北) 490000G31804
Z316(呼和浩特-北京西) 330000Z31604
K316(南宁-西安) 710000K3160K
G316(重庆北-青岛) 770000G31601
Z317(北京-包头) 240000Z31706
K317(南宁-西安) 710000K3160K
G317(重庆北-青岛) 770000G31601
Z318(包头-北京) 330000Z31806
K318(西安-南宁) 410000K3180K
G318(青岛-重庆北) 490000G31804
Z319(大同-包头) 280000Z31901
Z320(包头-大同) 330000Z32001
D321(北京南-上海) 240000D3210C
K321(合肥-昆明) 530000K32162
D322(上海-北京南) 550000D32260
G322(厦门北-北京南) 5n0000G32204
Z322(成都-拉萨) 760000Z32200
K322(昆明-合肥) 800000K32205
G323(北京南-厦门北) 240000G32305
Z323(成都-拉萨) 760000Z32200
G324(厦门北-北京南) 5n0000G32407
G325(北京南-厦门北) 240000G32505
T325(郑州-宁波) 380000T32805
K325(温州-广州) 5a0000K32893
T326(宁波-郑州) 5e0000T32610
K326(广州-温州) 630000K3260M
T327(宁波-郑州) 5e0000T32610
K327(广州-温州) 630000K3260M
T328(郑州-宁波) 380000T32805
K328(温州-广州) 5a0000K32893
G329(天津西-福州) 250000G32904
K329(天津-洛阳) 250000K3320D
K330(洛阳-天津) 400000K33009
G330(福州-天津西) 580000G33006
G331(北京南-济南西) 240000G33101
K331(洛阳-天津) 400000K33009
D331(武汉-温州南) 4e0000D33101
K332(天津-洛阳) 250000K3320D
G332(济南西-北京南) 4p0000G33200
D332(温州南-武汉) 5j0000D33230
G333(北京南-济南西) 240000G33300
K333(厦门-重庆北) 580000K3360N
D333(温州南-武汉) 5j0000D33230
G334(济南-北京南) 470000G33401
D334(武汉-温州南) 4e0000D33101
K334(重庆北-厦门) 770000K3350Q
T335(松原-哈尔滨西) 110000T33802
G335(北京南-泰安) 240000G33501
Z335(包头-南宁) 330000Z33804
K335(重庆北-厦门) 770000K3350Q
T336(哈尔滨西-松原) 0h0000T33600
G336(济南西-北京南) 4p0000G33602
K336(厦门-重庆北) 580000K3360N
Z336(南宁-包头) 710000Z33604
T337(哈尔滨西-松原) 0h0000T33600
G337(北京南-济南西) 240000G33702
K337(郑州-昆明) 380000K3370E
Z337(南宁-包头) 710000Z33604
T338(松原-哈尔滨西) 110000T33802
Z338(包头-南宁) 330000Z33804
G338(泰安-北京南) 4p0000G33801
K338(昆明-郑州) 800000K3380Y
K339(北京-佳木斯) 240000K3391I
K340(佳木斯-北京) 020000K3400W
K341(青岛-南昌) 490000K34409
K342(南昌-青岛) 570000K3420A
K343(南昌-青岛) 570000K3420A
K344(青岛-南昌) 490000K34409
G345(济南西-福州) 4p0000G34504
K345(温州-沈阳北) 5a0000K34844
K346(沈阳北-温州) 120000K3460D
K347(沈阳北-温州) 120000K3460D
G348(福州-济南西) 580000G34802
K348(温州-沈阳北) 5a0000K34844
G351(北京南-黄山北) 240000G35106
K351(上海南-成都) 550000K351B3
D351(成都东-上海虹桥) 760000D35403
G352(黄山北-北京南) 520000G35220
D352(上海虹桥-成都东) 5l0000D35270
K352(成都-上海南) 760000K3520E
D353(上海虹桥-成都东) 5l0000D35270
K353(成都-上海南) 760000K3520E
K354(上海南-成都) 550000K351B3
D354(成都东-上海虹桥) 760000D35403
G355(北京南-厦门北) 240000G35506
K355(重庆北-广州) 770000K35804
G356(厦门北-北京南) 5n0000G35603
K356(广州-重庆北) 630000K3560A
K357(广州-重庆北) 630000K3560A
K358(重庆北-广州) 770000K35804
G359(西安北-上海虹桥) 4f0000G36200
K359(银川-上海) 870000K35963
K360(上海-银川) 550000K36072
G360(上海虹桥-西安北) 5l0000G36001
K361(上海-银川) 550000K36072
G361(上海虹桥-西安北) 5l0000G36001
G362(西安北-上海虹桥) 4f0000G36200
K362(银川-上海) 870000K35963
G363(天津西-武汉) 250000G36301
K363(昆明-广州) 800000K3660P
G364(武汉-天津西) 4e0000G36402
K364(广州-昆明) 630000K36508
G365(天津西-武汉) 250000G36505
K365(广州-昆明) 630000K36508
D365(成都东-武汉) 760000D36803
D366(武汉-成都东) 4e0000D36605
G366(武汉-天津西) 4e0000G36601
K366(昆明-广州) 800000K3660P
G367(郑州-上海虹桥) 380000G37000
K367(西安-敦煌) 410000K36706
D367(武汉-成都东) 4e0000D36605
T367(广州-大连) 630000T37001
T368(大连-广州) 130000T36905
G368(上海虹桥-郑州东) 5l0000G36800
D368(成都东-武汉) 760000D36803
K368(敦煌-西安) 8b0000K36930
T369(大连-广州) 130000T36905
G369(上海虹桥-郑州东) 5l0000G36800
K369(敦煌-西安) 8b0000K36930
G370(郑州-上海虹桥) 380000G37000
K370(西安-敦煌) 410000K36706
T370(广州-大连) 630000T37001
K371(太原-上海) 270000K3742N
K372(上海-太原) 550000K37292
G373(天津西-哈尔滨西) 250000G37309
K373(上海-太原) 550000K37292
G374(哈尔滨西-天津西) 0h0000G37407
K374(太原-上海) 270000K3742N
K375(西宁-上海) 880000K3780K
K376(上海-西宁) 550000K37692
K377(上海-西宁) 550000K37692
D378(厦门北-上海虹桥) 5n0000D3780A
K378(西宁-上海) 880000K3780K
D379(上海虹桥-厦门北) 5l0000D37961
G381(北京南-哈尔滨西) 240000G38107
T381(上海南-昆明) 550000T38121
D381(上海虹桥-莆田) 5l0000D38182
G382(哈尔滨西-北京南) 0h0000G38206
D382(福州南-上海虹桥) 5n0000D3820E
T382(昆明-上海南) 800000T38206
G383(北京南-吉林) 240000G38306
Z383(三亚-长春) 6b0000Z38601
Z384(长春-三亚) 110000Z38402
G384(吉林-北京南) 180000G38409
Z385(长春-三亚) 110000Z38402
K385(沈阳北-成都) 120000K3880R
G385(大连北-北京南) 1g0000G38509
G386(北京南-大连北) 240000G38709
Z386(三亚-长春) 6b0000Z38601
K386(成都-沈阳北) 760000K3860G
G387(北京南-大连北) 240000G38709
K387(成都-沈阳北) 760000K3860G
K388(沈阳北-成都) 120000K3880R
G388(大连北-北京南) 1g0000G38509
G389(大连北-济南西) 1g0000G38907
T389(合肥-西宁) 530000T38911
K389(福州-成都) 580000K3920L
G390(济南西-大连北) 4p0000G39006
K390(成都-福州) 760000K3900I
T390(西宁-合肥) 880000T39003
G391(济南西-大连北) 4p0000G39006
K391(成都-福州) 760000K3900I
G392(大连北-济南西) 1g0000G38907
K392(福州-成都) 580000K3920L
G393(北京南-哈尔滨西) 240000G39303
G394(哈尔滨西-北京南) 0h0000G39402
G395(北京南-丹东) 240000G39503
T395(深圳-青岛) 650000T39803
G396(丹东-北京南) 120000G39603
T396(青岛-深圳) 490000T39605
G397(北京南-丹东) 240000G39705
T397(青岛-深圳) 490000T39605
G398(丹东-北京南) 120000G39802
T398(深圳-青岛) 650000T39803
G399(北京南-长春) 240000G39904
G400(长春-北京南) 110000G40002
G401(北京西-贵阳北) 240000G40104
K401(北京西-周口) 240000K4010N
K402(周口-北京西) 4d0000K40202
G402(贵阳北-北京西) 780000G40201
G403(北京西-昆明南) 240000G40310
G404(昆明南-北京西) 800000G40400
G405(北京西-昆明南) 240000G40501
G406(昆明南-北京西) 800000G40600
G411(北京南-上海虹桥) 240000G41103
K411(北京-威海) 240000K4110Q
K412(威海-北京) 490000K4120E
G412(上海虹桥-北京南) 5l0000G41230
K417(兰州-泰州) 850000K42066
K418(泰州-兰州) 5f0000K41921
K419(泰州-兰州) 5f0000K41921
K420(兰州-泰州) 850000K42066
G421(北京西-南宁东) 240000G4210B
K421(成都-宁波) 760000K4240G
K422(宁波-成都) 5e0000K42283
G422(南宁东-北京西) 710000G42202
G423(石家庄-南宁) 260000G42309
K423(宁波-成都) 5e0000K42283
G424(南宁-石家庄) 710000G42430
K424(成都-宁波) 760000K4240G
G425(郑州东-桂林) 380000G42506
K425(洛阳-宁波) 400000K42801
K426(宁波-洛阳) 5e0000K42610
G426(桂林-郑州东) 710000G42604
K427(宁波-洛阳) 5e0000K42610
K428(洛阳-宁波) 400000K42801
G429(北京西-郑州东) 240000G42903
K429(北京-通化) 240000K4290R
K430(通化-北京) 190000K4300M
G430(郑州东-北京西) 380000G43010
G431(武汉-南宁东) 4e0000G43103
G432(南宁东-武汉) 710000G43203
G433(济南西-南宁东) 4p0000G43305
G434(南宁东-济南西) 710000G43404
K435(武昌-惠州) 390000K43506
K436(惠州-武昌) 670000K4370A
K437(惠州-武昌) 670000K4370A
K438(武昌-惠州) 390000K43506
K441(南昌-广州东) 570000K44106
K442(广州东-南昌) 650000K44208
K445(西安-深圳) 410000K4480L
K446(深圳-西安) 650000K4460H
K447(深圳-西安) 650000K4460H
K448(西安-深圳) 410000K4480L
G451(青岛-徐州东) 490000G45401
K451(库尔勒-成都) 940000K45410
G452(徐州东-青岛北) 5l0000G45201
K452(成都-库尔勒) 760000K45209
G453(徐州东-青岛北) 5l0000G45201
K453(成都-库尔勒) 760000K45209
G454(青岛-徐州东) 490000G45401
K454(库尔勒-成都) 940000K45410
G455(荣成-上海虹桥) 490000G45806
G456(上海虹桥-荣成) 5l0000G45631
K457(郑州-海口) 380000K4570D
G457(上海虹桥-荣成) 5l0000G45631
G458(荣成-上海虹桥) 490000G45806
K458(海口-郑州) 6b0000K45803
G459(烟台-上海虹桥) 490000G46205
G460(上海虹桥-烟台) 5l0000G46060
K461(上海-信阳) 550000K46403
G461(上海虹桥-烟台) 5l0000G46060
K462(平顶山-上海) 390000K46208
G462(烟台-上海虹桥) 490000G46205
K463(平顶山-上海) 390000K46208
K464(上海-信阳) 550000K46403
K465(西安-宁波) 410000K4680E
K466(宁波-西安) 5e0000K46624
K467(宁波-西安) 5e0000K46624
K468(西安-宁波) 410000K4680E
K469(苏州-赣州) 550000K46953
K470(赣州-苏州) 570000K4700D
G471(北京南-烟台) 240000G47107
K471(北京西-昆明) 240000K4711F
G472(烟台-北京南) 490000G47205
